article_id,framing_label,event_type,title_clean
c5686f88af31,alarmist,환율_달러,"나이지리아, 환율 방어에 경찰 동원…""환전상 달러몰수"""
039a7b76b5d9,optimistic,경상수지,5월 경상수지 107억달러 흑자…13개월 연속 흑자 행진
c1994b440a46,neutral,환율_달러,"원/달러 환율, 미 FOMC 의사록 공개에 달러화 반등"
03e4ff1af803,neutral,부동산_대출,"P2P업체 렌딧, 누적분산투자 500만건 돌파"
d85c0e74793b,alarmist,부동산_대출,가계 빚 사상 첫 1700조 돌파…영끌·빚투 지속에 1년새 125조 늘어
1e14ebe00583,optimistic,수출입동향,울산 1월 수출 25.3%↑…주력 자동차·석유제품·선박 호조
34e5757e6a68,alarmist,소비자물가,고용쇼크·물가·무역전쟁 악재에···소비심리 17개월만에 최저
92953196862c,neutral,수출입동향,<주간증시전망> 좁은 박스권 장세 이어갈 듯
efe742ae5979,alarmist,반도체_수출,"對러 수출제재에, 반도체 원자재 수급 비상등"
5fe475bcc98d,alarmist,부동산_대출,금융당국 “긴축전환에 대출 부실 우려”…가계·기업대출 관리 강화
5822fcae0af8,alarmist,반도체_수출,반도체·자동차 탓 산업생산 3개월 연속↓…소매판매 4년 만 최저
70a89e102681,optimistic,소비자물가,소비자물가 두 달째 0%대 상승률…유가·채솟값 하락
849f5480f4bc,alarmist,가계부채,"""무거운 책임감 느낀다""…가계부채·한미 금리역전 난제 산적"
1f7d94eb9b23,neutral,소비자물가,"상하이증시, 지난달 무역수지·소비자물가지수 등 촉각"
7eac1d2d39da,alarmist,경기침체,"미국서 커지는 경기침체 경고음…""부자부터 지갑 닫는다"""
146bdc6071bb,optimistic,반도체_수출,"홍남기 ""미래차·반도체·바이오 분야에 내년 6조원 투입"""
591c451f0ca3,neutral,반도체_수출,"日 국민도 韓 수출규제에 강경 자세...""67%, 한국 수출규제 찬성“"
d85bbae0181b,pessimistic,GDP_성장률,"한국 GDP 순위, 2050년 18위로↓… 나이지리아-파키스탄보다 낮아"
9432d01b64e3,neutral,GDP_성장률,작년 멕시코 경제성장률 2.3%…올해 2∼3% 전망
1344860749d5,optimistic,반도체_수출,반도체난 숨통 트였나…車 판매량 두 달 연속 증가
851f980a2476,optimistic,고용동향,스마트 건설 전문가 등 14개 신직업 발굴···50여개+α로 일자리창출
42c566871e2a,defensive,반도체_수출,"7월 생산·투자 증가…""日수출규제 별다른 영향 없어""(종합2보)"
3a268f297eb9,comparative,경기침체,미국도 제조업 경기 10년만에 최악…경기침체 공포 자극
e7abaa6046f8,neutral,반도체_수출,반도체·바이오·미래차 ‘빅3’ 키운다···산업부 내년도 예산 11조8135억원
612c9be38bc4,pessimistic,최저임금,웨이터도 들고 일어났다…유흥주점서 벌어진 최저임금 논란
e983947d44e1,alarmist,부동산_대출,"P2P 새 시행령 예고…""성장에 발목"" vs ""옥석 가리기"""
d59f1b62cc14,optimistic,기준금리,미 연준 부의장 “물가 목표치 근접”…기준금리 인상 신호?
5c3fa78081cd,pessimistic,환율_달러,"""원·달러 환율, 1110원대 후반 하락 출발 예상"""
5d1a6ad99e69,alarmist,경상수지,"반도체기판株, 역대급 실적 쏜다...AI 낙수효과"
000be77c53ea,neutral,기준금리,"석유공사 금리 1.15%, HUG는 2억…공공기관 방만 사내대출"
103321cd36e0,neutral,부동산가격,"“임대등록, 주택대출 규제 회피 수단 활용 의심”"
b10d35cc73f9,alarmist,반도체_수출,반도체 수출규제 해제·정상 셔틀외교 복원될 듯
8059327e55fc,pessimistic,고용동향,술병·이력서가 마지막 벗…‘50대 고독사’ 가장 많은 한국
63f6c64921b8,defensive,국채_금리,"美 재무장관 ""10년물 국채금리 자연스레 하락할 것"""
b0a6add14d59,neutral,부동산_대출,미 부동산 대출 담보권 행사 16년 만에 최저로 준 이유
cfd05b5144f5,neutral,물가_인상,“그들은 왜 ‘2’에 집착하나”…또 다른 물가 논쟁이 시작된 이유
2b3c5c06ae0d,neutral,환율_달러,트럼프 '비상사태' 선포에 원/달러 환율 하락 출발
29e46e5771b3,neutral,GDP_성장률,"'성장률 집착' 中지방정부, 목표 낮춘 까닭…고품질 발전이 화두"
e77aa1adb350,pessimistic,부동산_대출,가계대출 규제 풍선효과 마침내 P2P까지 미쳐
bf2123d14690,neutral,물가_인상,"""호르무즈 봉쇄 장기화 땐 유가 108달러…미국 물가 0.8%p 상승"""
d4409e6d1d0b,optimistic,국채_금리,"""日재무성 내년도 예상 국채 금리 2.6% 검토""…17년만의 최고"
30fe0632d9c6,defensive,부동산_대출,가계 부동산 대출 1000兆 넘었다
afdd22a07f24,neutral,가계부채,(4일 조간)
ad88ba4654f5,defensive,반도체_수출,"""수출 전방위 지원""…유커 유치 대책도 마련"
2145bafa6509,neutral,고용동향,"취업자 5개월째 감소, 감소폭은 축소…실업자 21년만에 최다(종합2보)"
960e5db06d90,neutral,반도체_수출,ICT 수출 7.2% 감소…14개월 연속
6bba822d298b,pessimistic,소비자물가,"김용범 ""인플레이션 우려 간과하면 안돼"""
2a18a4df5a21,neutral,부동산_대출,긴축 가속화에 부동산금융 부실될라…금융당국 “집중관리”
c8a9cab78293,pessimistic,GDP_성장률,美 작년 4분기 잠정 경제성장률 1.9%…시장 예측 하회(2보)
7ac373326893,alarmist,기준금리,"한은 총재 ""올해 1.5% 성장전망 중립적…내년 1.8%도 받아들여야(종합)"
d89844e115c5,alarmist,경기침체,수백만원대 가방·슈퍼카 '불티'…경기침체에도 명품 '대호황'
9679bc9f57aa,pessimistic,환율_달러,"美 달러화정책, 금융·외환·무역에 전방위 타격"
e639afc5157e,neutral,GDP_성장률,"증권업계, 이인영에 ""한국 경제 더 안좋아질 수도⋯성장률 올릴 정책 이슈 나와야"""
97cc95e2559b,neutral,GDP_성장률,"독일, 올해 성장률 전망치 -6.8%→-5.8%로 조정"
95f8a8fab4dc,neutral,경기침체,중국 부동산 연쇄 '채무불이행'…경기 침체 속 위기 확산
9fdf6cb820b2,neutral,GDP_성장률,"올해 가계빚, GDP보다 적어지나"
b46f66ba008a,alarmist,최저임금,"고용노동부, '월급 69만원' 전주 택시기사 관련 조사 착수"
136a8dec32fe,neutral,물가_인상,고용쇼크·물가급등 속 소비심리 17개월만에 최저
9ab86eef06f9,pessimistic,국채_금리,"日닛케이지수, 총선 여당 압승에 최고가 경신…국채는 약세"
9bc6b09d019f,alarmist,부동산가격,"부동산 업계 ""기준금리 인상효과 제한적, 향후 추가 인상여부 관건"""
3c306b4e569e,neutral,반도체_수출,양자컴·AI반도체 등 對러시아 수출통제
bdce0e73476a,alarmist,고용동향,"조선업 구조조정 여파, 울산·경남 실업률 껑충"
f2ffdb04bce1,neutral,경상수지,상반기 경상수지 흑자 350억달러 넘었을까
ebaa47d9f281,alarmist,국채_금리,"뉴욕증시, 유가 폭등에도 파월 발언에 상승…다우 1.79%↑ 마감"
051c8fcab2f1,neutral,부동산가격,브렉시트 후폭풍…英부동산·伊은행 불안에 금융시장 '요동'
7e0710864a32,neutral,가계부채,"고승범, 가계부채 ‘추가대책’ 강조…은행권 대출관리 가속"
a70d4bcaf443,alarmist,기준금리,“웬만하면 지갑 안연다” 문닫는 가게 늘어나는데…금리인하 더 늦어진다면
8e24ced934d3,alarmist,최저임금,"IMF ""최저임금 추가 인상 신중해야"""
12ff0d498a79,neutral,반도체_수출,수출 9개월 연속 마이너스…무역흑자 4분의 1 토막
7c98d44e8b43,pessimistic,국채_금리,"더블라인캐피털 ""美국채시장 변동성 확대 전망"""
d2a2a4658ee6,alarmist,기준금리,금리 인상에 집값 꺾인다…생애 첫 부동산 매수자 역대 최저
b052417efaa4,neutral,국채_금리,"""中 당국, 은행들에 과도한 미국채 보유 감축 권고"""
fe7ae59e02dd,neutral,GDP_성장률,"한은, 올해 성장률 전망치 1.6%로 내려···“경기 둔화, 금리 상승 등 영향”"
9976514b6cd6,alarmist,부동산_대출,"신용대출로 코인 투자했던 직장인, 1억 빚 모두 갚은 이유"
601aad4732c8,neutral,경상수지,7월 경상수지 흑자 87.1억달러..수출 부진에 3개월내 최소 수준
b6f8dd13f070,neutral,기준금리,"파월 ""적절하다고 판단되면 기준금리 추가 인상 준비돼 있어"""
24062f6c9cc7,neutral,반도체_수출,반도체 수출 42% 급감…車·배터리는 역대 최대
9ed1c04b2019,pessimistic,부동산가격,"장관 18명 중 절반이 다주택자...""靑 인사 검증시스템 고장"""
a70c6743a0a6,neutral,경기침체,대구·경북 제조업 체감경기 찬바람…BSI 두 달 연속↓
492121f1ab79,pessimistic,소비자물가,"中전인대 ""주석 연임제한 부당""…習 장기집권 굳히기"
80bd229eb6e8,neutral,기준금리,"한은총재 ""기준금리 인하, 금통위원 전원 일치 의견"""
431f2b2c591b,neutral,가계부채,주택 분양물량 줄여 집단대출 잡는다…가계부채 정책 '대전환'(종합)
be0d9dd84eb8,defensive,기준금리,"美 기준금리 인상 가시화, 당장 금 관련 상품 던져라?"
130847559d7d,alarmist,환율_달러,"원·달러 환율 상승 출발…1,116.0원(+3.1원)"
30d3c2ceded4,alarmist,물가_인상,"러시아 중앙은행, 기준금리 9.5%→20% 대폭 인상"
493e6be58a09,neutral,환율_달러,"원·달러 환율 하락 출발…1,115.5원(-3.1원)"
919b410ad527,optimistic,경기침체,"물가 잡기냐, 경기 침체 막기냐…고민하는 한은, 앞으론?"
b5ff68398770,alarmist,환율_달러,미국 금리 인상 서두르나…원/달러 환율 11.5원 급등
84902eb2dcf5,neutral,물가_인상,"""이제 빅맥 말고 해피밀 먹어요""…어른들 돌변한 이유"
4b3b75a34af5,neutral,경기침체,박진규 에넥스 회장 취임…2세경영 시동
26b9b08a5fce,optimistic,물가_인상,"라가르드 ""유럽 노동시장, 인플레 충격·금리인상에도 선방"""
e7676ffc11e9,pessimistic,반도체_수출,"G2 갈등 속 기로에 선 반도체, 속도 붙는 합종연횡… 韓 룰메이커 돼야"
2d801de5b0e4,neutral,경기침체,"엔화 가치 얼마나 더 떨어질까...""약세 지속 미지수"""
5d8388c8f9be,pessimistic,경기침체,“부동산 침체에 인테리어 업계도 위기… 능동적인 공간 브랜딩 기획 필요”
d42a63be2665,neutral,고용동향,고령자 10명 중 7명은 일한다…고용률 70% 첫 돌파
8b415640c4e6,neutral,반도체_수출,삼성 SK 반도체 수출통제…우크라이나 평화 되찾게 할 '히든 카드'
4fd8a3d671da,pessimistic,경상수지,경상수지 역대 최장 49개월째 흑자 '불황형'
919da567bebd,alarmist,경기침체,'이란 사태'로 암초 부닥친 韓증시 불장 행진…코스피 전망은
72e28c76e2b3,neutral,GDP_성장률,"S&P, 올해 한국 성장률 전망치 2.1%→1.6%로 낮춰"
de2299f6c127,pessimistic,경기침체,중국 소비자·생산자물가 동반 하락…일본식 장기침체 길 걷나
362c1debda0e,optimistic,GDP_성장률,"한은, 올해 성장률 전망 1.8%→2.0% 상향"
8cd58a1641a1,alarmist,반도체_수출,"러몬도 美 상무, “AI반도체 중국에 수출할 일 절대 없어...채찍 필요하면 쓸 것”"
5973af5022c5,neutral,기준금리,"매파가 된 옐런‥""美 금리인상 여건 강해졌다""(종합2보)"
adf69664df7c,neutral,환율_달러,멀어진 9월 미 금리인상…원/달러 환율 12.1원 급락
dee12b371a51,pessimistic,경기침체,'경기침체 신호' 美장·단기 금리역전에 뉴욕증시 3%내외 폭락
b5bbf3f06f34,neutral,부동산가격,"""정부, 임대주택 세제 혜택 혼선 낳은 속사정은?"""
231d2c8a9a73,neutral,경기침체,충청권 대규모 개발사업 감소세…'경기침체' 영향
1fd4f633e9f5,neutral,경기침체,경기침체에도 ‘사랑의 온도탑’은 뜨거웠다
457bf9b08a7e,neutral,국채_금리,"일본 국채 초장기물 강세…""재정우려 완화"""
82f1fcfd8f2c,optimistic,고용동향,대출·유동성 '역대급' 증가세 이어질까…고용 지표도 관심
869dff8eb8fa,optimistic,경기침체,"디아지오코리아 ""위스키 문화 변화 선도하겠다"""
914033c3d793,neutral,고용동향,대구 실업률 7개월 만에 4%대 진입…경북도 상승 흐름
4c56db90d6fe,alarmist,GDP_성장률,"푸틴 ""미 대선 해리스 지지…트럼프는 엄청난 제재 부과""(종합)"
3a0a2a02b8df,neutral,고용동향,"김동연-장하성 정례회동…""고용·분배 관련 심도있는 논의"""
665ef6e25c54,pessimistic,경기침체,"IBK증권 ""1월 유통매출 부진…경기침체 당분간 이어질 듯"""
70d0416bc62e,neutral,기준금리,한은 이주열 총재 “물가 예의 주시 중”... 기준금리는 동결
1de706acea9f,pessimistic,최저임금,"10명중 7명 ""혁신성장은 구호뿐""… 57% ""최저임금 내렸어야"""
61605bb2d587,optimistic,반도체_수출,"올해 바이오헬스 수출, 304억달러 목표…신약펀드 등에 2300억 투입"
a87c8fbc8e04,optimistic,환율_달러,"미중 긴장 완화에 원/달러 환율 5원 하락…장중 1,210선 밑돌아"
0e04c3b64ab7,comparative,국채_금리,예금 이자보다 2배 높다…개인용 국채 인기
360b71d6fcf2,neutral,반도체_수출,엔비디아 실적 발표에 따른 국내 반도체주 전망은?
8922bcf46e92,optimistic,경상수지,"5월 경상수지 흑자, 8개월 만에 최대… 여행수지는 악화"
edff3b0153c3,neutral,가계부채,"손병두 ""금융회사, 신용대출 각별한 관리 필요"""
bc7e2a7b1f3d,neutral,물가_인상,"보훈예산 5조5,006억원···유공자 보상 3.5% 인상"
0893db368e0f,alarmist,반도체_수출,"""수급난 이 정도 일 줄은""…中정부, '반도체 배급' 나선 까닭"
3ef3b80f5fed,optimistic,소비자물가,1월 소비자물가 1.5% 상승…13개월 만에 ‘0% 탈출’
487e2827a69b,neutral,물가_인상,"美 금리인상 임박…금 투자, 지속해도 되나?"
a2d8f5568fd0,neutral,국채_금리,"외인, 11조 국채선물 매집…9월 美 금리 인하에 베팅"
3c85a5b82e42,neutral,환율_달러,원/달러 환율 추이
a33da71bbb59,alarmist,물가_인상,"'추석 앞두고, 어떻게 살라고'...생활물가 물불 안가리고 오른다"
3b7fddf5d4af,pessimistic,GDP_성장률,"""'수입품에 10% 관세' 트럼프 주장 시행되면 美GDP 0.7% 줄어"""
dbf2b2d2f184,optimistic,부동산_대출,"""내 대출이자 1.4% 깎였네""…오늘부터 금인권 수용률도 공개"
f3a7ad32073b,neutral,국채_금리,"BOA, 美 10년물 국채금리 연말 전망치 1.55%로 하향"
de9f2ba89564,neutral,부동산_대출,이자 부담 크게 줄어 부동산 대출 늘어난다
d14db52d8297,neutral,최저임금,"바이든, 최저임금 시간당 15달러로 인상 추진"
0eb9500d3a2b,optimistic,고용동향,"7월 취업자 31만3천명↑, 증가세 지속"
fc4a4d7a3afc,optimistic,경기침체,중기·소상공인 추경 1조2천억원…5일부터 융자 접수
fa1e77d7c621,neutral,부동산가격,"""집 한번 보여주고 수천만원""…부동산 중개수수료 이번엔 낮아지나, 17일 토론회"
4fc98c23d107,alarmist,GDP_성장률,작년 1인당 국민소득 3만1755달러로 1.1%↓…성장률은 외환위기 이후 최악
d4aec254def8,neutral,부동산가격,아파트 공시가격 이달 중순 공개…고가 주택 큰 폭 인상 각오해야
c54befcc0587,neutral,경상수지,"대규모 경상수지 흑자, 부정적 측면도 주목해야"
e9de2ce0486f,neutral,가계부채,"IMF ""한국, 금융위기급 충격 버틸 것…가계부채는 주의"""
bc13a68743b3,optimistic,경상수지,경상수지 흑자 8개월만에 최대…반도체 수출 탄탄
962f85f91a60,neutral,물가_인상,"미 8월 실업률 3.8%로 18개월 만에 최고…""추가 금리 인상 가능성↓"""
275fe1bc8d6c,neutral,환율_달러,"원·달러 환율, 전 거래일 대비 3.9원 내린 1,117.1원 출발"
390d880a864a,alarmist,국채_금리,"기재부, ‘국채 이자 상환 금리 뻥튀기’ 예산 연 1조대 부풀렸다"
